"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
2.91666666666667, 6.38569399750889, 2.11390595399679, 9.07275198976391, 9.55949679506425, 0.0121989415949416, 0.0188989326776833, 0.0323383550626836
2.93333333333333, 6.7314830552162, 2.22969736934758, 9.07275198976391, 9.55949679506425, 0.0139577650736964, 0.0212881533976795, 0.0323383550626836
2.95, 6.87399740104228, 2.27669036991759, 9.07275198976391, 9.55949679506425, 0.0141966090630462, 0.0218822612205368, 0.0323383550626836
2.96666666666667, 7.0620691717227, 2.33976201131238, 9.07275198976391, 9.55949679506425, 0.0150473140991487, 0.0232822542976029, 0.0323383550626836
2.98333333333333, 6.98711578130293, 2.31437927290947, 9.07275198976391, 9.55949679506425, 0.0141669498690515, 0.0226253950922098, 0.0323383550626836
3, 6.8708066962448, 2.27575618479236, 9.07275198976391, 9.55949679506425, 0.0139727596728071, 0.0221193365001549, 0.0323383550626836
3.01666666666667, 7.19457633451866, 2.38403539320987, 9.07275198976391, 9.55949679506425, 0.0151557463335704, 0.0239560708141269, 0.0323383550626836
3.03333333333333, 6.39382434159751, 2.11625375507495, 9.07275198976391, 9.55949679506425, 0.0127939460222304, 0.0196613280032363, 0.0323383550626836
3.05, 6.72539154684544, 2.22772244282643, 9.07275198976391, 9.55949679506425, 0.0135304565677809, 0.0213674466170121, 0.0323383550626836
3.06666666666667, 7.15439961495376, 2.37097079453896, 9.07275198976391, 9.55949679506425, 0.0149111708201991, 0.0239000727430458, 0.0323383550626836
3.08333333333333, 7.41487067967194, 2.45762269864986, 9.07275198976391, 9.55949679506425, 0.015466953783602, 0.0253529719228749, 0.0323383550626836
3.1, 6.93161584439814, 2.29593408600477, 9.07275198976391, 9.55949679506425, 0.0141013150475535, 0.0226538059101675, 0.0323383550626836
3.11666666666667, 6.93656161691223, 2.29807059690985, 9.07275198976391, 9.55949679506425, 0.0143080473330752, 0.022803090319015, 0.0323383550626836
3.13333333333333, 6.82266692564934, 2.25942810749428, 9.07275198976391, 9.55949679506425, 0.013411243453451, 0.0215528783250947, 0.0323383550626836
3.15, 6.59767178553835, 2.18476741273218, 9.07275198976391, 9.55949679506425, 0.0131836032466424, 0.0207746332631203, 0.0323383550626836
